Test_Number,Unix_Start_Time,Local_Start_Time,UTC_Start_Time,Characters,Seconds,CPS,WPM,Mistake_Free_Test,Backspaces as % of Verse Length,Incorrect Characters as % of Verse Length,Book,Chapter,Verse #,Verse,Verse_Order,Autostart,% of Words Typed Correctly,Extra Keystrokes %,Test Version,Location,Keyboard,Layout,Caffeine,Custom_1,Custom_2,Custom_3,WPM_Rank,WPM_Percentile,Last 10 Avg,Last 100 Avg,Last 1000 Avg,Incorrect Character % Last 10 Avg,Incorrect Character % Last 100 Avg,Incorrect Character % Last 1000 Avg,Extra Keystrokes % Last 10 Avg,Extra Keystrokes % Last 100 Avg,Extra Keystrokes % Last 1000 Avg,Local_Start_Year,Local_Start_Month,Local_Start_Date,Local_Start_Hour,Local_Start_Minute,Local_Start_10_Minute_Block,Local_Start_15_Minute_Block,Local_Start_30_Minute_Block,Count,Local_End_Time,Local_End_Year,Local_End_Month,Local_End_Date,Local_End_Hour,Local_End_Minute,Local_End_15_Minute_Block,Local_End_10_Minute_Block,Local_End_30_Minute_Block,cumulative_avg,Session,Test_#_Within_Session
1992,1720319869.0439548,37:49.0,2024-07-07 02:37:49.043978+00:00,52,10.80736171,4.811535082,57.73842098188428,1,0,0,EXO,17,8,Then Amalek came and fought with Israel in Rephidim.,1992,1,100,0,v2,,mac,qwerty,,,,,1688,32.38476953907816,62.5082302,66.63025705647549,63.75676930204575,4.140356565763449,4.147884760224732,3.966972460737182,8.38709611,8.641245913067747,8.330073706994135,2024,7,2024-07-06,22,37,4,3,2,1,37:59.9,2024,7,2024-07-06,22,37,3,4,2,59.857,33,7
1993,1720319879.880026,37:59.9,2024-07-07 02:37:59.880067+00:00,147,23.080005,6.369149400097617,76.4297928,1,0,0,EXO,17,9,"Moses said to Joshua, ""Choose men for us, and go out to fight with Amalek. Tomorrow I will stand on the top of the hill with God's rod in my hand.""",1993,1,100,0,v2,,mac,qwerty,,,,,201,91.98396793587175,63.105937719401425,66.81259475735506,63.77221030509588,4.077856565763449,4.066066578,3.9660875049849698,8.26209611,8.477609549431383,8.328303795,2024,7,2024-07-06,22,37,4,3,2,1,38:23.0,2024,7,2024-07-06,22,38,3,4,2,59.865,33,8
1994,1720319902.988318,38:23.0,2024-07-07 02:38:22.988344+00:00,118,18.19982396,6.483579196826867,77.80295036,0,0.847457627,0.847457627,EXO,17,10,"So Joshua did as Moses had told him, and fought with Amalek; and Moses, Aaron, and Hur went up to the top of the hill.",1994,1,96,1.694915254237288,v2,,mac,qwerty,,,,,146,94.18837675350701,66.45838531498298,66.96802935059391,63.80067754602827,2.811250977123962,4.014758545982085,3.9637853563128758,5.728884932971326,8.374993484582452,8.323699498145524,2024,7,2024-07-06,22,38,4,3,2,1,38:41.2,2024,7,2024-07-06,22,38,3,4,2,59.874,33,9
1995,1720319921.216976,38:41.2,2024-07-07 02:38:41.217010+00:00,91,17.79328708,5.114288302684028,61.37145963220834,0,5.4945054945054945,5.4945054945054945,EXO,17,11,"When Moses held up his hand, Israel prevailed. When he let down his hand, Amalek prevailed.",1995,1,87.5,10.989010989010987,v2,,mac,qwerty,,,,,1380,44.72945891783567,65.50635636711965,66.88454090321316,63.803970381559175,2.8188296053922453,4.065073971,3.968446528474048,5.744042189507892,8.475624335213302,8.333021842467868,2024,7,2024-07-06,22,38,4,3,2,1,38:59.0,2024,7,2024-07-06,22,38,3,4,2,59.875,33,10
1996,1720319939.037739,38:59.0,2024-07-07 02:38:59.037768+00:00,217,40.62399233,5.341670956936571,64.10005148323884,0,7.373271889400922,7.373271889400922,EXO,17,12,"But Moses' hands were heavy; so they took a stone, and put it under him, and he sat on it. Aaron and Hur held up his hands, the one on the one side, and the other on the other side. His hands were steady until sunset.",1996,1,89.13043478260869,14.746543778801843,v2,,mac,qwerty,,,,,1106,55.71142284569138,65.92529458371295,66.92719700298244,63.80342763005672,3.426286664462208,4.138806690191519,3.975819800363449,6.958956307647817,8.623089773,8.347768386246669,2024,7,2024-07-06,22,38,4,3,2,1,39:39.7,2024,7,2024-07-06,22,39,3,4,2,59.877,33,11
1997,1720319979.692893,39:39.7,2024-07-07 02:39:39.692920+00:00,65,11.27362267,5.765671064726409,69.18805277671692,0,1.5384615384615383,1.5384615384615383,EXO,17,13,Joshua defeated Amalek and his people with the edge of the sword.,1997,1,91.66666666666666,3.076923076923077,v2,,mac,qwerty,,,,,652,73.90781563126254,67.03014352006375,66.96194180144984,63.818216051202334,3.048217925,4.105647616255746,3.9678692108070197,6.096435849382678,8.556771625129775,8.330407353119211,2024,7,2024-07-06,22,39,4,3,2,1,39:51.0,2024,7,2024-07-06,22,39,3,4,2,59.881,33,12
1998,1720319990.988348,39:51.0,2024-07-07 02:39:50.988375+00:00,171,29.29226096,5.837719397802178,70.05263277362613,0,1.7543859649122806,1.7543859649122806,EXO,17,14,"The LORD said to Moses, ""Write this for a memorial in a book, and rehearse it in the ears of Joshua: that I will utterly blot out the memory of Amalek from under the sky.""",1998,1,100,3.508771929824561,v2,,mac,qwerty,,,,,577,76.91382765531061,67.13891444653868,67.01730055491804,63.82791369471753,3.2236565211825683,4.020451749877472,3.966738981387317,6.447313042365134,8.386379892373226,8.328146894279806,2024,7,2024-07-06,22,39,4,3,2,1,40:20.3,2024,7,2024-07-06,22,40,3,5,2,59.887,33,13
1999,1720320020.308964,40:20.3,2024-07-07 02:40:20.308987+00:00,64,13.69028642,4.674847410438575,56.098168925262904,0,4.6875,4.6875,EXO,17,15,"Moses built an altar, and called its name ""The LORD our Banner"".",1999,1,91.66666666666666,9.375,v2,,mac,qwerty,,,,,1791,28.256513026052104,66.95020137520827,67.02136298155907,63.83783393833367,2.450170496337848,4.061409590114158,3.9616225598186894,4.900340992675693,8.456461253319972,8.317914051,2024,7,2024-07-06,22,40,5,3,2,1,40:34.0,2024,7,2024-07-06,22,40,3,5,2,59.885,33,14
2000,1720320034.0170188,40:34.0,2024-07-07 02:40:34.017045+00:00,98,16.83564963,5.820981202559328,69.85177443071194,0,1.020408163265306,1.020408163265306,EXO,17,16,"He said, ""The LORD has sworn: 'The LORD will have war with Amalek from generation to generation.'""",2000,1,94.11764705882352,2.0408163265306123,v2,,mac,qwerty,,,,,593,76.27254509018037,66.66739735496164,67.09328814414904,63.84322166,2.450170496337848,4.040525588845257,3.9626429679819544,4.900340992675693,8.393967862181132,8.319954867,2024,7,2024-07-06,22,40,5,3,2,1,40:50.9,2024,7,2024-07-06,22,40,3,5,2,59.89,33,15
2001,1720320051.152481,40:51.2,2024-07-07 02:40:51.152498+00:00,169,31.31433438,5.396889423743339,64.76267308492007,0,1.183431952662722,1.183431952662722,EXO,18,1,"Now Jethro, the priest of Midian, Moses' father-in-law, heard of all that God had done for Moses and for Israel his people, how the LORD had brought Israel out of Egypt.",2001,1,96.96969696969695,2.366863905325444,v2,,mac,qwerty,,,,,1034,58.59719438877755,66.73959772516632,67.00083601346495,63.85273132703865,2.389942263032691,4.052359908371884,3.948732060311976,4.779884526,8.417636501234387,8.292133052129126,2024,7,2024-07-06,22,40,5,3,2,1,41:22.5,2024,7,2024-07-06,22,41,3,5,2,59.892,33,16
2002,1720320082.4934669,41:22.5,2024-07-07 02:41:22.493492+00:00,89,20.69681583,4.300178380970763,51.60214057164916,0,5.617977528089888,5.617977528089888,EXO,18,2,"Jethro, Moses' father-in-law, received Zipporah, Moses' wife, after he had sent her away,",2002,1,86.66666666666667,11.235955056179774,v2,,mac,qwerty,,,,,2060,17.4749499,66.12596968414282,66.87859248155164,63.83762427148977,2.951740016,4.028937693603032,3.9538761041907766,5.903480031683356,8.360841822940463,8.302421139886727,2024,7,2024-07-06,22,41,5,3,2,1,41:43.2,2024,7,2024-07-06,22,41,3,5,2,59.888,33,17
2003,1720320103,41:43.2,2024-07-07 02:41:43.222236+00:00,115,23.47627392,4.898562710870588,58.782752530447056,0,3.4782608695652173,3.4782608695652173,EXO,18,3,"and her two sons. The name of one son was Gershom, for Moses said, ""I have lived as a foreigner in a foreign land"".",2003,1,87.5,6.956521739130435,v2,,mac,qwerty,,,,,1591,36.27254509018036,64.36126565707039,66.75299113633879,63.83176668,3.2995661027982015,4.048256384772911,3.955380680849815,6.599132206,8.399479205280223,8.305430293204806,2024,7,2024-07-06,22,41,5,3,2,1,42:06.7,2024,7,2024-07-06,22,42,3,5,2,59.887,33,18
2004,1720320127,42:06.7,2024-07-07 02:42:06.727669+00:00,116,22.34470275,5.191387027961247,62.29664433553496,0,2.586206896551724,2.586206896551724,EXO,18,4,"The name of the other was Eliezer, for he said, ""My father's God was my help and delivered me from Pharaoh's sword.""",2004,1,95.45454545454544,5.172413793103448,v2,,mac,qwerty,,,,,1277,48.857715430861724,62.810635054431636,66.60442510616413,63.82475152405763,3.4734410297415095,4.055250529210126,3.9572576678882116,6.946882059483016,8.413467494154652,8.309184267281594,2024,7,2024-07-06,22,42,5,3,2,1,42:29.1,2024,7,2024-07-06,22,42,3,5,2,59.889,33,19
2005,1720320149.0993652,42:29.1,2024-07-07 02:42:29.099402+00:00,140,25.19257638,5.557192639,66.68631167,0,5.714285714285714,5.714285714285714,EXO,18,5,"Jethro, Moses' father-in-law, came with Moses' sons and his wife to Moses into the wilderness where he was encamped, at the Mountain of God.",2005,1,80.76923076923077,11.428571428571429,v2,,mac,qwerty,,,,,859,65.61122244488978,63.34212025855404,66.66146796578398,63.84146085088595,3.4954190517195323,3.9935815051648644,3.9591502975515414,6.990838103439062,8.290129446064128,8.312969526608255,2024,7,2024-07-06,22,42,5,3,2,1,42:54.3,2024,7,2024-07-06,22,42,3,5,2,59.892,33,20
2006,1720320174.322988,42:54.3,2024-07-07 02:42:54.323017+00:00,109,18.24972392,5.9726930936453355,71.67231712374402,0,0.9174311926605504,0.9174311926605504,EXO,18,6,"He said to Moses, ""I, your father-in-law Jethro, have come to you with your wife, and her two sons with her.""",2006,1,100,1.834862385321101,v2,,mac,qwerty,,,,,442,82.3246493,64.09934682260455,66.59822117862514,63.84924072200739,2.8498349820454947,3.996089150424803,3.958343590813168,5.699669964090987,8.295144736584007,8.311356113131508,2024,7,2024-07-06,22,42,5,3,2,1,43:12.6,2024,7,2024-07-06,22,43,3,5,2,59.898,33,21
2007,1720320192.5855129,43:12.6,2024-07-07 02:43:12.585527+00:00,136,18.97468692,7.1674436893160784,86.00932427179293,1,0,0,EXO,18,7,"Moses went out to meet his father-in-law, and bowed and kissed him. They asked each other of their welfare, and they came into the tent.",2007,1,100,0,v2,,mac,qwerty,,,,,17,99.35871743486973,65.78147397211217,66.70866472076581,63.87381523152475,2.695988828199341,3.990934511249545,3.9558642519701923,5.391977656398678,8.274526179882976,8.306397435445557,2024,7,2024-07-06,22,43,5,3,2,1,43:31.6,2024,7,2024-07-06,22,43,3,5,2,59.911,33,22
2008,1720320211.585474,43:31.6,2024-07-07 02:43:31.585496+00:00,191,34.770069,5.493230399,65.91876478588524,0,7.329842931937173,7.329842931937173,EXO,18,8,"Moses told his father-in-law all that the LORD had done to Pharaoh and to the Egyptians for Israel's sake, all the hardships that had come on them on the way, and how the LORD delivered them.",2008,1,94.73684210526316,14.659685863874344,v2,,mac,qwerty,,,,,935,62.56513026052104,65.36808717333807,66.69993623825253,63.86767569087672,3.2535345249018297,4.033929910265887,3.9631940949021294,6.507069049803657,8.360516977915658,8.321057121309432,2024,7,2024-07-06,22,43,5,3,2,1,44:06.4,2024,7,2024-07-06,22,44,3,5,2,59.914,33,23
2009,1720320246.384668,44:06.4,2024-07-07 02:44:06.384689+00:00,135,28.50127646,4.736629961080461,56.83955953296554,0,17.77777777777778,13.333333333333334,EXO,18,9,"Jethro rejoiced for all the goodness which the LORD had done to Israel, in that he had delivered them out of the hand of the Egyptians.",2009,1,88.46153846153845,35.55555555555556,v2,,mac,qwerty,,,,,1747,30.02004008016032,65.44222623410833,67.19919444109598,63.85584803030687,4.118117858235164,4.081736927809747,3.974675576383611,9.125124605359213,8.545019901892266,8.352908973161284,2024,7,2024-07-06,22,44,5,3,2,1,44:34.9,2024,7,2024-07-06,22,44,3,5,2,59.912,33,24
2010,1720320274.9111302,44:34.9,2024-07-07 02:44:34.911152+00:00,189,32.469474,5.820851917712003,69.85022301254403,0,3.703703703703704,3.703703703703704,EXO,18,10,"Jethro said, ""Blessed be the LORD, who has delivered you out of the hand of the Egyptians, and out of the hand of Pharaoh; who has delivered the people from under the hand of the Egyptians.",2010,1,91.66666666666666,7.4074074074074066,v2,,mac,qwerty,,,,,594,76.23246492985972,65.44207109229154,67.12430321084318,63.85462200519895,4.386447412279003,4.112713358786177,3.975348977057011,9.661783713446892,8.606972763845128,8.354255774508085,2024,7,2024-07-06,22,44,5,3,2,1,45:07.4,2024,7,2024-07-06,22,45,4,5,2,59.917,33,25
2011,1720320307.656729,45:07.7,2024-07-07 02:45:07.656748+00:00,106,16.69019567,6.351033991146318,76.21240789375582,1,0,0,EXO,18,11,"Now I know that the LORD is greater than all gods because of the way that they treated people arrogantly.""",2011,1,100,0,v2,,mac,qwerty,,,,,213,91.50300601202404,66.58704457317512,67.20844537263109,63.88424516407259,4.2681042170127315,4.059772182315589,3.963453066276342,9.425097322914349,8.489325705,8.325259491980203,2024,7,2024-07-06,22,45,5,4,2,1,45:24.3,2024,7,2024-07-06,22,45,4,5,2,59.925,33,26
2012,1720320324.373932,45:24.4,2024-07-07 02:45:24.373956+00:00,168,27.63579704,6.0790720001554135,72.94886400186496,0,0.5952380952380952,0.5952380952380952,EXO,18,12,"Jethro, Moses' father-in-law, took a burnt offering and sacrifices for God. Aaron came with all the elders of Israel, to eat bread with Moses' father-in-law before God.",2012,1,100,1.1904761904761905,v2,,mac,qwerty,,,,,357,85.73146293,68.72171692,67.23863907,63.89335664643831,3.765830273727552,4.031710957825793,3.9640483043715804,8.420549436,8.419597813865137,8.326449968,2024,7,2024-07-06,22,45,5,4,2,1,45:52.0,2024,7,2024-07-06,22,45,4,5,2,59.932,33,27
2013,1720320352.0366368,45:52.0,2024-07-07 02:45:52.036681+00:00,114,15.61243342,7.301872614116005,87.62247136939206,1,0,0,EXO,18,13,"On the next day, Moses sat to judge the people, and the people stood around Moses from the morning to the evening.",2013,1,100,0,v2,,mac,qwerty,,,,,9,99.67935871743488,71.6056888,67.59392505284191,63.92519810172031,3.418004187,3.9163263424411783,3.9570862790551247,7.724897262430946,8.188828583095905,8.312525918,2024,7,2024-07-06,22,45,5,4,2,1,46:07.6,2024,7,2024-07-06,22,46,4,5,2,59.946,33,28
2014,1720320368,46:07.7,2024-07-07 02:46:07.663275+00:00,201,28.74708938,6.992012213062527,83.90414655675032,0,0.9950248756218906,0.9950248756218906,EXO,18,14,"When Moses' father-in-law saw all that he did to the people, he said, ""What is this thing that you do for the people? Why do you sit alone, and all the people stand around you from morning to evening?""",2014,1,97.56097561,1.9900497512437811,v2,,mac,qwerty,,,,,29,98.87775551102204,73.76643902221274,67.74514183371255,63.942620758867434,3.2588859846780465,3.926276591197397,3.9580813039307468,7.406660858,8.208729080608343,8.314515967289013,2024,7,2024-07-06,22,46,5,4,2,1,46:36.4,2024,7,2024-07-06,22,46,4,5,2,59.957,33,29
2015,1720320396.440364,46:36.4,2024-07-07 02:46:36.440392+00:00,82,12.220471,6.710052337589934,80.52062805,0,1.2195121951219512,1.2195121951219512,EXO,18,15,"Moses said to his father-in-law, ""Because the people come to me to inquire of God.",2015,1,100,2.4390243902439024,v2,,mac,qwerty,,,,,78,96.91382765531063,75.14987065997741,67.87742258853075,63.96142584,2.8094086327616705,3.921805046,3.9560328422696593,6.507706154412228,8.188674880066339,8.310419043966839,2024,7,2024-07-06,22,46,5,4,2,1,46:48.7,2024,7,2024-07-06,22,46,4,5,2,59.968,33,30
2016,1720320408.6924229,46:48.7,2024-07-07 02:46:48.692446+00:00,142,25.239553,5.626090129250704,67.51308155100844,0,9.154929577464788,8.450704225352112,EXO,18,16,"When they have a matter, they come to me, and I judge between a man and his neighbor, and I make them know the statutes of God, and his laws.""",2016,1,93.33333333333331,18.30985915492958,v2,,mac,qwerty,,,,,796,68.13627254509018,74.73394710270385,67.84078551245153,63.96766962616132,3.562735936030827,3.9997331413670496,3.963241310470167,8.155205831373076,8.358615576878792,8.325002195047235,2024,7,2024-07-06,22,46,5,4,2,1,47:13.9,2024,7,2024-07-06,22,47,4,5,2,59.971,33,31
2017,1720320433.946507,47:13.9,2024-07-07 02:47:13.946527+00:00,69,12.37025588,5.577895938227713,66.93475125873256,0,1.4492753623188406,1.4492753623188406,EXO,18,17,"Moses' father-in-law said to him, ""The thing that you do is not good.",2017,1,93.33333333333331,2.898550724637681,v2,,mac,qwerty,,,,,838,66.45290581162324,72.82648980139781,67.76247595060653,63.97450803826029,3.7076634722627113,4.004225894990238,3.9612717824136823,8.445060903836843,8.367601084125168,8.319353737224862,2024,7,2024-07-06,22,47,5,4,2,1,47:26.3,2024,7,2024-07-06,22,47,4,5,2,59.975,33,32
2018,1720320446.3410292,47:26.3,2024-07-07 02:47:26.341055+00:00,153,25.82280879,5.924994497399522,71.09993396879426,0,5.882352941176471,5.228758169934641,EXO,18,18,"You will surely wear away, both you, and this people that is with you; for the thing is too heavy for you. You are not able to perform it yourself alone.",2018,1,93.5483871,11.76470588235294,v2,,mac,qwerty,,,,,491,80.36072144288578,73.34460671968873,67.94075610079898,63.98207578618665,3.4975549960624575,3.967227762,3.964714826297903,8.155562905684702,8.306676714,8.327547014535787,2024,7,2024-07-06,22,47,5,4,2,1,47:52.2,2024,7,2024-07-06,22,47,4,5,2,59.98,33,33
2019,1720320472.186916,47:52.2,2024-07-07 02:47:52.186941+00:00,135,22.26669833,6.062865629248924,72.75438755098708,0,4.444444444444445,4.444444444444445,EXO,18,19,"Listen now to my voice. I will give you counsel, and God be with you. You represent the people before God, and bring the causes to God.",2019,1,92.59259259,8.888888889,v2,,mac,qwerty,,,,,374,85.0501002,74.93608952149089,67.91734373711841,63.99476742319629,2.6086661071735686,3.9771894482276253,3.9662815729006207,5.488896239018035,8.326600086,8.330680507741224,2024,7,2024-07-06,22,47,5,4,2,1,48:14.5,2024,7,2024-07-06,22,48,4,5,2,59.987,33,34
2020,1720320494,48:14.5,2024-07-07 02:48:14.485274+00:00,132,18.31066288,7.208914330470409,86.50697196564491,0,0.7575757575757576,0.7575757575757576,EXO,18,20,"You shall teach them the statutes and the laws, and shall show them the way in which they must walk, and the work that they must do.",2020,1,96.29629629629628,1.5151515151515151,v2,,mac,qwerty,,,,,13,99.51903808,76.60176441680096,68.07705802995852,64.02877874672339,2.314053312560774,3.9597652058033828,3.9627288038306103,4.899670649792446,8.291751601176294,8.32357497,2024,7,2024-07-06,22,48,5,4,2,1,48:32.8,2024,7,2024-07-06,22,48,4,5,2,60,33,35
2021,1720320513.078068,48:33.1,2024-07-07 02:48:33.078084+00:00,219,40.40332613,5.4203458230754755,65.04414988,0,4.566210045662101,3.652968037,EXO,18,21,"Moreover you shall provide out of all the people able men which fear God: men of truth, hating unjust gain; and place such over them, to be rulers of thousands, rulers of hundreds, rulers of fifties, and rulers of tens.",2021,1,95,9.132420091,v2,,mac,qwerty,,,,,1009,59.59919839679358,75.48493861511595,68.18207035123366,64.03603714857115,2.6793501162137416,3.762961552835346,3.9584870350250343,5.812912658924867,7.916409135422868,8.316917916008315,2024,7,2024-07-06,22,48,5,4,2,1,49:13.5,2024,7,2024-07-06,22,49,4,5,2,60.002,33,36
2022,1720320553.494918,49:13.5,2024-07-07 02:49:13.494948+00:00,223,34.82265408,6.403877184722173,76.84652621666608,0,3.587443946188341,3.587443946188341,EXO,18,22,"Let them judge the people at all times. It shall be that every great matter they shall bring to you, but every small matter they shall judge themselves. So shall it be easier for you, and they shall share the load with you.",2022,1,93.02325581395348,7.174887892376682,v2,,mac,qwerty,,,,,185,92.6252505,75.87470483659607,68.19709932301477,64.07983658171763,2.9785707013087666,3.7988359922972297,3.9261369789712224,6.4113538291149155,7.988158014346636,8.245967803900692,2024,7,2024-07-06,22,49,5,4,2,1,49:48.3,2024,7,2024-07-06,22,49,4,5,2,60.011,33,37
2023,1720320588.331338,49:48.3,2024-07-07 02:49:48.331356+00:00,144,115.1505536,1.250536758350931,15.006441100211172,0,6.944444444444445,6.944444444444445,EXO,18,23,"If you will do this thing, and God commands you so, then you will be able to endure, and all these people also will go to their place in peace.""",2023,1,90,13.88888888888889,v2,,mac,qwerty,,,,,2485,0.4408817635270541,68.61310180967797,67.74778093568963,64.04488416235766,3.6730151457532108,3.789143746094192,3.9265024760472467,7.800242718003804,7.939996543523295,8.246698798052739,2024,7,2024-07-06,22,49,5,4,2,1,51:43.5,2024,7,2024-07-06,22,51,4,6,2,59.988,33,38
2024,1720320703.4987168,51:43.5,2024-07-07 02:51:43.498731+00:00,82,202.0445339,0.4058511182031353,4.870213418437624,0,4.878048780487805,4.878048780487805,EXO,18,24,"So Moses listened to the voice of his father-in-law, and did all that he had said.",2024,1,88.88888888888889,9.756097561,v2,,mac,qwerty,,,,,2493,0.12024048096192384,60.7097085,66.96107528867263,63.98429688055503,4.061317536239803,3.837924234,3.928901185984759,8.576847498976987,8.037557519,8.251496217927764,2024,7,2024-07-06,22,51,6,4,2,1,55:05.5,2024,7,2024-07-06,22,55,4,6,2,59.961,33,39
2025,1720320905.5772889,55:05.6,2024-07-07 02:55:05.577330+00:00,156,26.45094867,5.897709075161618,70.77250890193942,0,2.5641025641025643,2.5641025641025643,EXO,18,25,"Moses chose able men out of all Israel, and made them heads over the people, rulers of thousands, rulers of hundreds, rulers of fifties, and rulers of tens.",2025,1,89.28571428571429,5.128205128205128,v2,,mac,qwerty,,,,,521,79.15831663326654,59.73489658093273,67.02285012,64.00366964587717,4.195776573137865,3.8145456516969585,3.9142239092385163,8.845765572773109,7.990800354728828,8.222141664435279,2024,7,2024-07-06,22,55,6,4,2,1,55:32.0,2024,7,2024-07-06,22,55,4,6,2,59.967,33,40
2026,1720320932.055882,55:32.1,2024-07-07 02:55:32.055902+00:00,121,25.08724004,4.823169061141317,57.87802873,0,9.090909090909092,9.090909090909092,EXO,18,26,"They judged the people at all times. They brought the hard cases to Moses, but every small matter they judged themselves.",2026,1,90.47619047619048,18.181818181818183,v2,,mac,qwerty,,,,,1672,33.02605210420842,58.771391299201454,66.94786149000282,63.99988571471869,4.259797059693563,3.8600001971515043,3.9225901806482666,8.832961475461971,8.051406415334888,8.238874207,2024,7,2024-07-06,22,55,6,4,2,1,55:57.1,2024,7,2024-07-06,22,55,4,6,2,59.965,33,41
2027,1720320957.169763,55:57.2,2024-07-07 02:55:57.169784+00:00,74,14.38579242,5.143964117857881,61.72756941429458,0,4.054054054054054,4.054054054054054,EXO,18,27,"Moses let his father-in-law depart, and he went his way into his own land.",2027,1,87.5,8.108108108108109,v2,,mac,qwerty,,,,,1330,46.73346693386773,58.25067311475766,66.84584064,63.99812738821222,4.520274928867083,3.890014421902571,3.9251949593400015,9.353917213809014,8.111434864837022,8.244083765,2024,7,2024-07-06,22,55,6,4,2,1,56:11.6,2024,7,2024-07-06,22,56,4,6,2,59.966,33,42
2028,1720320971.578775,56:11.6,2024-07-07 02:56:11.578809+00:00,139,24.88875425,5.584851640374889,67.01821968449866,0,7.194244604316546,7.194244604316546,EXO,19,1,"In the third month after the children of Israel had gone out of the land of Egypt, on that same day they came into the wilderness of Sinai.",2028,1,89.28571428571429,14.388489208633093,v2,,mac,qwerty,,,,,835,66.57314629258518,57.842501686328106,66.84499621397171,64.00485048,4.716823572305273,3.9471420531309214,3.9306942886900806,9.616295546437028,8.225690127293724,8.255082423338408,2024,7,2024-07-06,22,56,6,4,2,1,56:36.5,2024,7,2024-07-06,22,56,4,6,2,59.97,33,43
2029,1720320996,56:36.5,2024-07-07 02:56:36.498746+00:00,158,25.770225,6.131106732673075,73.57328079,0,1.2658227848101269,1.2658227848101269,EXO,19,2,"When they had departed from Rephidim, and had come to the wilderness of Sinai, they encamped in the wilderness; and there Israel encamped before the mountain.",2029,1,96.15384615384616,2.5316455696202533,v2,,mac,qwerty,,,,,325,87.01402805611222,57.92439101043708,66.89514229973562,64.01670935550813,4.398961406341842,3.9250780587568004,3.930073319022061,8.980571214510165,8.181562139,8.253840484002367,2024,7,2024-07-06,22,56,6,4,2,1,57:02.3,2024,7,2024-07-06,22,57,4,6,2,59.977,33,44
2030,1720321022.297313,57:02.3,2024-07-07 02:57:02.297341+00:00,159,22.79637975,6.974791688140745,83.69750025768894,0,1.2578616352201255,1.2578616352201255,EXO,19,3,"Moses went up to God, and the LORD called to him out of the mountain, saying, ""This is what you shall tell the house of Jacob, and tell the children of Israel:",2030,1,96.875,2.515723270440252,v2,,mac,qwerty,,,,,32,98.75751503006012,57.643443839641485,67.05964229324037,64.04161848973948,4.448989994106279,3.9191381565904835,3.928269956167485,9.080628390039038,8.169682334212848,8.250233758293216,2024,7,2024-07-06,22,57,6,4,2,1,57:25.1,2024,7,2024-07-06,22,57,4,6,2,59.988,33,45
2031,1720321045.374581,57:25.4,2024-07-07 02:57:25.374597+00:00,107,19.76848096,5.412656653888527,64.95187984666232,0,6.542056074766355,6.542056074766355,EXO,19,4,"'You have seen what I did to the Egyptians, and how I bore you on eagles' wings, and brought you to myself.",2031,1,86.36363636363636,13.084112149532707,v2,,mac,qwerty,,,,,1019,59.19839679358717,57.63421683661714,67.00850354741284,64.04827064207427,4.7378987979299465,3.961831444610874,3.933460661,9.475797596,8.255068910253629,8.260615167740045,2024,7,2024-07-06,22,57,6,4,2,1,57:45.1,2024,7,2024-07-06,22,57,4,6,2,59.991,33,46
2032,1720321065.172865,57:45.2,2024-07-07 02:57:45.172888+00:00,156,29.80285421,5.234397984543535,62.812775814522425,0,8.333333333333334,8.333333333333334,EXO,19,5,"Now therefore, if you will indeed obey my voice and keep my covenant, then you shall be my own possession from among all peoples; for all the earth is mine;",2032,1,83.33333333333334,16.666666666666664,v2,,mac,qwerty,,,,,1219,51.18236472945892,56.230841796402785,66.95229004,64.04085047,5.212487736644445,4.036236206515635,3.9406703987186154,10.424975473288887,8.403878434063152,8.275034643395479,2024,7,2024-07-06,22,57,6,4,2,1,58:15.0,2024,7,2024-07-06,22,58,4,6,2,59.992,33,47
2033,1720321095.002399,58:15.0,2024-07-07 02:58:15.002417+00:00,133,20.53990321,6.475200912738401,77.70241095286082,1,0,0,EXO,19,6,"and you shall be to me a kingdom of priests and a holy nation.' These are the words which you shall speak to the children of Israel.""",2033,1,100,0,v2,,mac,qwerty,,,,,151,93.98797595,62.50043878166774,67.17561654082499,64.06783281305427,4.518043292200001,3.919569539848969,3.934218785815389,9.036086584,8.170545100729818,8.262131417589025,2024,7,2024-07-06,22,58,6,4,2,1,58:35.5,2024,7,2024-07-06,22,58,4,6,2,60.001,33,48
2034,1720321115.569393,58:35.6,2024-07-07 02:58:35.569417+00:00,117,17.12413121,6.832463415448504,81.98956098538204,0,0.8547008547008547,0.8547008547008547,EXO,19,7,"Moses came and called for the elders of the people, and set before them all these words which the LORD commanded him.",2034,1,95.45454545454544,1.7094017094017095,v2,,mac,qwerty,,,,,43,98.31663326653307,70.21237353836219,67.30441534386091,64.09601256392726,4.115708499621307,3.8843209279580213,3.9283167299133335,8.231416999242608,8.100047876947924,8.248975954433561,2024,7,2024-07-06,22,58,6,4,2,1,58:52.7,2024,7,2024-07-06,22,58,4,6,2,60.012,33,49
