Word,Count,Median WPM,Mistake-Free Entry Proportion
This,142,65.2950325770929,0.8873239436619719
Simeon,23,65.29060176255625,0.9130434782608695
Roi,3,65.28629969267834,1.0
united,1,65.28545855026735,1.0
smell,5,65.28328065511171,1.0
ways,3,65.27802776278057,1.0
burying,3,65.27148017859079,0.6666666666666666
cistern,1,65.2655402472572,1.0
travels,4,65.24570507849049,1.0
displeasure,1,65.24514089445236,0.0
leap,1,65.24513458162164,1.0
doe,1,65.24314284374472,1.0
blasted,3,65.24000329701232,1.0
binding,4,65.23475016393516,0.5
Noah's,2,65.21644937146539,1.0
molded,3,65.21418429050786,0.6666666666666666
elderly,1,65.20671547661014,1.0
a,1728,65.19839757330662,0.9924768518518519
younger,12,65.19664679661352,0.8333333333333334
valor,1,65.1838635590141,1.0
Perez,7,65.1829016140842,1.0
molten,3,65.18030919914608,1.0
shoulders,4,65.17404870457347,0.75
Enan,7,65.16311087567257,1.0
Wait,2,65.15975230897251,1.0
speckled,9,65.1469555843665,0.6666666666666666
foolishly,2,65.13508131180159,1.0
Teman,3,65.13297507483169,1.0
Asshur,3,65.12714831961782,1.0
wasted,1,65.11623700501485,1.0
rested,10,65.11068867135467,1.0
Sometimes,2,65.1104407164741,1.0
serpent,12,65.1049848633654,0.75
armies,15,65.1023663324024,0.8666666666666667
handle,1,65.09567836490766,1.0
asked,17,65.0886907992932,1.0
gleanings,2,65.08442606262979,0.5
Remember,5,65.04681835206621,1.0
deal,11,65.04622516767189,1.0
parched,1,65.04154643375468,1.0
baskets,2,65.04145593831177,1.0
portions,1,65.02561468693243,1.0
chain,1,65.00974579518643,1.0
seize,1,65.00700475395575,1.0
thirty,67,65.00546360087321,0.8805970149253731
haste,3,64.9997246774162,1.0
lioness,3,64.99201961830535,1.0
twenty's,1,64.98937475849594,1.0
diligently,9,64.98738804653124,0.7777777777777778
bronze,46,64.98596944951203,0.9347826086956522
dwelling,7,64.97905387337954,0.7142857142857143
trespassed,1,64.97880899980352,1.0
caught,3,64.9587209116844,1.0
temporary,6,64.93690074631363,1.0
Peleth,1,64.93257368631205,1.0
Abib,6,64.92333874132062,1.0
flowers,5,64.90927177877671,1.0
seventeen,2,64.8976264104443,1.0
cherub,4,64.89718446381241,1.0
days,198,64.8839902824938,0.9444444444444444
as,475,64.87230904999363,0.9536842105263158
fewer,2,64.86237314640627,1.0
star,1,64.85620638602529,1.0
caused,7,64.85579627168673,0.8571428571428571
Eder,1,64.84825477309973,1.0
lest,49,64.8327551287099,0.9183673469387755
considered,4,64.8231473593066,0.75
purify,8,64.81851145366721,1.0
rows,3,64.81115848530749,0.6666666666666666
visit,3,64.79114892779461,1.0
defect,50,64.78114208984658,0.8
moon,3,64.76955952145416,1.0
Laban's,6,64.75530022827559,0.8333333333333334
anguish,2,64.74728557629683,1.0
tattoo,1,64.7419450497544,1.0
breed,2,64.74141642142817,1.0
fearful,1,64.73550218623234,1.0
liberty,1,64.73086283150798,1.0
attained,1,64.72099184920009,1.0
wrestlings,1,64.71935420681218,1.0
our,138,64.71586098786199,0.9202898550724637
bitter,7,64.71152234276936,0.8571428571428571
Edom,21,64.70450262457638,1.0
tells,3,64.69984235624611,1.0
yours,19,64.67858473722971,0.9473684210526315
Water,2,64.66138091579279,1.0
wires,1,64.64458693234305,1.0
redemption,8,64.63391938671562,0.75
restore,10,64.62821727058784,0.7
ancestry,1,64.62477256910083,1.0
arrogantly,1,64.6156116100282,1.0
impurity,9,64.60655685000265,0.7777777777777778
Everywhere,1,64.59848341602162,1.0
ate,29,64.59148089824832,0.9655172413793104
flooded,1,64.58364339408737,1.0
deceiver,1,64.55987398719597,1.0
inhabit,1,64.558248479752,1.0
vineyard,10,64.55412819039853,1.0
Miriam,11,64.54594393736534,1.0
breath,5,64.52697748579818,0.8
hurled,2,64.52542097346708,1.0
has,433,64.51971346078366,0.9468822170900693
Elam,3,64.51161651405022,1.0
utmost,1,64.50305935994825,1.0
merciful,3,64.5005475552264,1.0
brooks,2,64.48643351741993,1.0
Dinah's,1,64.48614985704062,1.0
sake,17,64.47912286899856,1.0
pieces,23,64.46571222410081,0.8695652173913043
sanctifies,6,64.45918626367954,0.8333333333333334
acted,1,64.44560842044687,1.0
lizard,3,64.43705027900334,1.0
Jubilee,16,64.42853011659437,0.875
seventy,42,64.42178630679993,0.7857142857142857
interpretations,1,64.41621463482716,0.0
resident,3,64.40374527582931,0.6666666666666666
rejected,3,64.38722299919976,1.0
skies,1,64.36902905108599,1.0
sacrificed,3,64.35271006500567,1.0
new,12,64.33930027340725,1.0
saved,7,64.3285271950355,1.0
forbids,2,64.32154150890838,1.0
allies,1,64.3161543750532,1.0
child's,1,64.30851550969237,1.0
cried,17,64.30141361363681,1.0
images,4,64.28900997581042,1.0
unless,6,64.27264322886198,0.8333333333333334
kings,12,64.26967905250561,0.9166666666666666
deep's,1,64.25226392606535,1.0
balm,2,64.24663724817376,1.0
Encamp,1,64.23414292908114,1.0
twins,2,64.22896242242636,1.0
stood,37,64.21596256316408,0.8378378378378378
trees,19,64.21230011073507,0.9473684210526315
committed,7,64.2102306495814,0.8571428571428571
Don't,52,64.20749969173016,0.8846153846153846
creatures,4,64.19714166582035,0.75
tree,25,64.18354714459647,0.96
Can,1,64.17780103232667,1.0
boils,4,64.17548924736263,0.75
Medan,1,64.16696813199502,1.0
Stand,4,64.15534878265238,1.0
rose,43,64.1522439669743,0.9302325581395349
afterward,7,64.1509320700678,0.8571428571428571
ladles,4,64.13918250651611,1.0
say,42,64.12768325458151,0.8571428571428571
old,158,64.12631211356864,0.9683544303797469
acquired,1,64.12394089041769,1.0
idle,3,64.12339478603326,1.0
lifted,29,64.10464727530763,0.8275862068965517
twentieth,1,64.09949666315381,1.0
underground,1,64.08978007130716,1.0
establish,11,64.08910919359292,1.0
fed,9,64.07663565624487,1.0
pans,3,64.0699714992874,0.6666666666666666
children's,6,64.06514756819362,0.6666666666666666
dreams,8,64.05351773409637,0.875
Enosh,6,64.04307351055158,1.0
except,10,64.03716302820828,0.9
likewise,4,64.0246979489362,0.75
devour,1,64.02210418632856,1.0
nor,104,64.0181323263702,0.9711538461538461
bondage,14,64.01601373641668,0.7142857142857143
must,28,64.00764108811427,0.8571428571428571
clearness,1,64.0011978748644,1.0
lamb,56,63.99950705855487,0.9285714285714286
harassed,1,63.99535500381597,1.0
Her,3,63.988306691517444,1.0
king's,3,63.96871219210337,1.0
wart,1,63.965394721455695,1.0
soil,1,63.95740078945977,1.0
forehead,6,63.9537373799765,0.8333333333333334
stench,1,63.92676362440682,1.0
foreskin,8,63.926645399470544,0.875
instructed,2,63.92325170235824,1.0
boys,3,63.915450511548315,1.0
devoured,6,63.88826357884996,0.8333333333333334
angry,23,63.88438350780943,0.9130434782608695
vines,3,63.87870711093775,1.0
pray,5,63.874348510754594,1.0
wander,2,63.865245979043436,1.0
Entrust,1,63.861809127125966,1.0
next,22,63.859519880119194,0.9545454545454546
leaped,1,63.84833421287813,1.0
ransomed,2,63.84816204677381,0.5
log,5,63.820442404973164,0.8
knows,5,63.806168226932016,1.0
ornaments,1,63.80164463779701,1.0
awl,2,63.80038774879074,1.0
uphold,1,63.79702621681198,1.0
households,10,63.794888703396815,1.0
uncovered,6,63.7805556842269,0.6666666666666666
imposed,2,63.766555484672416,1.0
carcass,14,63.76462150351098,1.0
tunics,6,63.760231503844224,1.0
wrath,15,63.758553464981546,1.0
Egyptian,14,63.73402490654584,1.0
shekel,33,63.732425332276605,0.8484848484848485
special,1,63.72177857725009,1.0
fruitful,17,63.70722110620554,1.0
slayer,8,63.704537386287505,0.875
Anyone,5,63.6912554784719,1.0
sees,10,63.68496735319674,1.0
neck,12,63.67231891581921,0.8333333333333334
fortified,7,63.66016472513243,1.0
east,25,63.65101210910778,0.96
censers,5,63.64627022654126,1.0
virgin,5,63.643708377456704,0.8
badly,2,63.64266059367299,1.0
sixth,9,63.63565617177703,1.0
flat,1,63.62995996780721,1.0
weighs,1,63.62387212536973,1.0
fruits,18,63.61958784961202,0.8888888888888888
bread,99,63.60736169596122,0.9292929292929293
best,11,63.59762486561242,0.9090909090909091
perpetual,8,63.592729968982944,0.75
bands,1,63.58519844802137,1.0
two,291,63.566616931674716,0.9243986254295533
tambourine,2,63.557718759004366,1.0
belonging,1,63.556229988898025,1.0
terrible,2,63.54243803371044,0.5
evil,42,63.5363378962137,0.9047619047619048
belonged,2,63.515303850038414,1.0
sticks,2,63.51397620098247,1.0
wicked,11,63.50845399356696,1.0
idols,6,63.492085828266625,1.0
arose,6,63.48655658905379,1.0
everywhere,1,63.483944668096385,1.0
embalmed,2,63.46743133602363,1.0
above,33,63.460699736861585,0.8787878787878788
comforted,4,63.459780176595174,1.0
furthermore,1,63.44462879034343,1.0
eat,186,63.437287596431645,0.946236559139785
full,51,63.43278404506899,0.9411764705882353
bed's,1,63.43215534534844,1.0
says,32,63.42124315187931,0.96875
favor,27,63.402832693583605,0.8888888888888888
dungeon,3,63.40031552012356,1.0
weaned,2,63.39954183145661,1.0
whether,47,63.38867957418654,0.723404255319149
involved,1,63.38775353553861,1.0
avenger,7,63.37518900914517,0.8571428571428571
contrary,7,63.374369993902555,0.8571428571428571
almonds,2,63.36415472695129,1.0
moreover,5,63.35691673564706,0.8
Addar,1,63.35101804806203,1.0
piled,1,63.333935276646955,1.0
truth,5,63.332606665559894,1.0
king,74,63.32027591003131,0.9594594594594594
Jordan,45,63.31510174685408,0.8222222222222222
High,5,63.305757411348445,1.0
Lotan's,1,63.29200359219794,1.0
concubines,1,63.28489476373044,1.0
punished,4,63.26357628779074,1.0
Their,26,63.24496511257823,1.0
dine,1,63.23837805417488,1.0
join,3,63.237888585709314,1.0
pursues,3,63.221046477841924,1.0
blossomed,1,63.19950725123145,1.0
Choose,1,63.19939012588528,1.0
fountains,2,63.19060478741289,1.0
fury,1,63.14476727206713,1.0
exchange,5,63.14095501557388,0.8
heave,6,63.131154000537606,1.0
cries,2,63.12034071559061,1.0
troop,1,63.10876124469935,1.0
laughed,2,63.108366302400825,1.0
dread,5,63.105669282068504,1.0
loaf,1,63.103474881320665,1.0
altars,9,63.096279006487734,1.0
coated,1,63.0946133302487,1.0
Balak,39,63.09101275116372,0.8717948717948718
drunk,2,63.084870100029846,0.5
Nile,1,63.06993566184617,1.0
spirit,14,63.0698193225765,0.5714285714285714
donkeys,21,63.06900935320617,0.9047619047619048
Beer,4,63.06565386498985,1.0
Riblah,1,63.052072783823945,1.0
Gilead,21,63.02216445408335,0.8571428571428571
childbirth,1,63.02108921974377,1.0
week,2,63.005490267126895,1.0
sprinkle,27,62.97785026102659,0.7037037037037037
stranger,29,62.97781237548454,0.6896551724137931
Even,4,62.975055832677846,1.0
goats,39,62.97317063015412,0.9743589743589743
fights,2,62.95084930504565,1.0
bore,60,62.920232611335095,0.9833333333333333
garden,15,62.91774031603281,0.9333333333333333
foul,4,62.917630837726364,1.0
descended,5,62.913581872483164,0.8
declared,7,62.90546244124097,0.8571428571428571
weighed,2,62.90044968476518,0.5
depart,9,62.877915649494476,0.7777777777777778
unleavened,32,62.87468334745991,0.84375
created,11,62.87421427132972,1.0
fourth,21,62.87015348612818,0.8571428571428571
do,247,62.8644995003582,0.8906882591093117
terror,4,62.84558984792418,1.0
crowd,1,62.83333575503481,1.0
harvest,15,62.82268296163511,0.8
elders,25,62.796062283604556,0.84
staff,10,62.775601366213685,1.0
defiling,1,62.772802179524,0.0
affliction,7,62.7676013976196,0.8571428571428571
Was,1,62.740236504689285,1.0
sanctuary,64,62.71387013764033,0.78125
press,5,62.70730427315696,0.8
remaining,4,62.697463139787814,0.75
attractive,1,62.69660993991124,1.0
raw,7,62.68589916951527,1.0
necked,7,62.68168122068269,1.0
prey,5,62.67360711580467,1.0
filleted,1,62.66892253027732,1.0
row,12,62.644232034134475,0.9166666666666666
Honor,2,62.6304728819743,1.0
steps,1,62.62972834877243,1.0
Shouldn't,1,62.62354527396081,1.0
obtained,1,62.614339450107494,1.0
grapevine,1,62.60064676947924,1.0
Aram,14,62.586980197513974,0.9285714285714286
nostrils,4,62.5817989728766,1.0
hooks,15,62.559678805596604,0.9333333333333333
died,68,62.54514337628985,0.8823529411764706
refused,6,62.530989785574135,0.6666666666666666
gives,26,62.506809679436515,0.8846153846153846
Hirah,2,62.50289532392962,1.0
gathers,1,62.50169740472862,1.0
needy,1,62.482947362282374,1.0
Serah,2,62.4793969880459,1.0
stiff,7,62.46693917723127,1.0
labors,2,62.46571115056838,1.0
lips,6,62.44113643823525,1.0
breast,11,62.44013893149453,1.0
forsake,2,62.43177859320229,1.0
deeded,2,62.42752603421329,1.0
birth,16,62.42454737913219,0.8125
Babel,2,62.420018599011854,1.0
Dathan,9,62.412237342129934,0.7777777777777778
hardships,1,62.41095091392464,1.0
myself,19,62.40146851455904,0.8947368421052632
Alas,1,62.39226910495897,1.0
overseers,1,62.37785391012816,1.0
Beeri,1,62.36205377288445,1.0
souls,19,62.35868074403214,0.8947368421052632
Get,10,62.349039673250516,0.9
very,39,62.34093458903024,0.9230769230769231
watch,2,62.32879636146652,1.0
noon,2,62.31868041883082,0.5
footed,2,62.30704713793327,1.0
cassia,1,62.295246771614586,1.0
Passover,20,62.288159986985065,0.8
brother's,16,62.28021192586449,0.8125
sang,2,62.266213132502514,1.0
backward,1,62.24680492062005,1.0
body,35,62.23779557088929,0.9142857142857143
swarmed,1,62.21182478298766,1.0
Shillemites,1,62.19314098591117,1.0
unrighteousness,1,62.18275996798279,1.0
snow,2,62.181371134420175,1.0
removing,1,62.16717354693204,1.0
reverence,2,62.143056195626045,1.0
boiled,6,62.13979644603509,1.0
replenish,1,62.088832159370526,1.0
shelters,4,62.082253758650644,1.0
choice,3,62.08161598446407,1.0
serves,1,62.074158448693254,1.0
prepared,9,62.062404852272586,0.6666666666666666
Holy,8,62.047117096159084,0.875
Everyone,15,62.04573513935973,0.9333333333333333
Cush,4,62.024171229201215,1.0
Say,3,62.010496568429545,1.0
damaged,1,61.99710572564018,1.0
sufficient,5,61.994401238095136,0.6
range,1,61.97667905780528,1.0
Pangs,1,61.969064419220004,1.0
Javan,2,61.94838449581619,1.0
Lahai,3,61.9225160975966,1.0
Lael,1,61.91624653311586,1.0
Elidad,1,61.903101227153755,1.0
headbands,4,61.86840592690447,1.0
grow,6,61.86083174833153,1.0
Syrian,5,61.856037625735595,0.6
woman's,4,61.83846634613295,1.0
distressed,2,61.830876828906355,1.0
covered,19,61.82605269221612,0.6842105263157895
rashly,2,61.80699096338787,1.0
acts,1,61.77897381585072,1.0
Live,3,61.7736799515088,1.0
Hermon,3,61.753055570565216,1.0
darkness,13,61.74931466703008,0.8461538461538461
problems,1,61.687328365008916,1.0
people's,1,61.68130218866624,1.0
Here,10,61.66694578695146,0.9
lame,2,61.6488236257789,1.0
Load,1,61.647771019074355,1.0
bald,8,61.625075163491815,1.0
Arm,1,61.61405724716094,1.0
bedroom,1,61.61314587938587,1.0
abominations,3,61.600552394397965,0.6666666666666666
bar,2,61.58606507973937,1.0
blind,5,61.571020546725705,0.8
lacks,2,61.56721387780155,0.5
midwife,4,61.563430801532284,0.75
revived,1,61.56153583939475,1.0
responsible,3,61.53032083318885,0.6666666666666666
half,42,61.527550921409144,0.8809523809523809
boy's,1,61.52539133673782,1.0
uncover,18,61.514289049998965,0.6666666666666666
mistreated,1,61.48864655875093,1.0
curses,6,61.48079478149411,0.6666666666666666
hot,9,61.44763814788584,0.8888888888888888
breaking,5,61.437508094671685,0.6
hereafter,1,61.43211484676989,1.0
unfaithful,1,61.42617241624497,1.0
mistress,3,61.42475026889596,0.6666666666666666
juice,1,61.39791019810263,1.0
journeys,8,61.393173073979796,0.75
carcasses,4,61.34751741681121,1.0
purified,3,61.343280432524104,0.6666666666666666
royal,1,61.33555615842274,1.0
Evi,1,61.30757563662488,1.0
northward,3,61.306456180289146,1.0
Shed,1,61.303827035083515,1.0
lacking,2,61.30312598196621,0.5
played,1,61.29855236444799,1.0
kindly,4,61.29827159600472,1.0
Onan,7,61.297665212924855,1.0
certainly,7,61.295939456393285,0.8571428571428571
journey,24,61.29138219704113,0.9166666666666666
Look,2,61.291262331538064,1.0
beneath,8,61.290326498716595,0.75
wanderer,2,61.28431616111236,1.0
heed,1,61.28224479416108,1.0
great,90,61.25779352952936,0.8111111111111111
dead,45,61.25099413234618,0.9555555555555556
dealt,5,61.248632444362826,1.0
bed,12,61.244128464593096,1.0
Cushite,2,61.24246425968887,1.0
divines,1,61.23469371855059,1.0
Raamses,1,61.220475749593675,1.0
Please,39,61.21836233759011,0.9230769230769231
Far,2,61.19178201717433,1.0
terrified,2,61.18829159731936,1.0
tore,4,61.1786144289665,1.0
none,11,61.151531105347374,0.7272727272727273
twenty,68,61.14668991022186,0.8676470588235294
Edomites,2,61.14650671302912,1.0
Nun,13,61.13573640647962,0.8461538461538461
Sea,16,61.13183630806631,0.9375
trodden,1,61.107995241916164,1.0
schemes,1,61.105526288283755,1.0
yoked,1,61.100472981307206,1.0
choose,13,61.09313436204556,0.6923076923076923
quarter,2,61.089227004648656,1.0
mightily,1,61.08734034071941,1.0
deceit,2,61.07575550330261,1.0
blisters,2,61.0671246805174,0.5
Cheran,1,61.063665444050514,1.0
fails,2,61.05186209820056,1.0
Escape,2,61.0282658114874,1.0
separate,8,61.026055294284916,0.875
ugliness,1,61.01872508185156,1.0
Cut,1,60.99665566858559,1.0
Certainly,1,60.99028885005882,1.0
homers,1,60.984010913027774,1.0
dowry,4,60.97855677151689,1.0
legs,8,60.97820637181395,1.0
thirteenth,1,60.9742400354788,1.0
What,64,60.965967660785864,0.9375
Susi,1,60.95854453855095,1.0
arrested,2,60.94635738505552,0.5
erected,1,60.94258406025732,1.0
gate,23,60.941295440543676,0.9565217391304348
rains,1,60.91953208860812,1.0
herds,22,60.917240660405184,0.9545454545454546
Massa,1,60.89807660245636,1.0
sprung,3,60.88526974179905,1.0
pattern,4,60.877868651450086,0.5
Gershonites,7,60.876904132711644,1.0
blesses,3,60.8765443602947,0.6666666666666666
occasion,1,60.86264398808237,1.0
triumphed,2,60.859841345770626,1.0
shout,2,60.85673146559664,1.0
Appoint,1,60.85459229773669,1.0
proceeded,2,60.852299099773866,1.0
Arad,2,60.84982397746765,1.0
arm,8,60.84571873340664,1.0
weak,2,60.8424062999,1.0
Testimony,12,60.83329345385913,0.8333333333333334
Helon,5,60.7992492378999,1.0
Succoth,6,60.79914310314304,0.6666666666666666
sinning,1,60.79779738265482,1.0
Terah,11,60.79314795728037,1.0
carnally,3,60.7650782507897,1.0
how,25,60.750983406543895,0.88
swallow,1,60.744174012169154,1.0
remainder,2,60.7242464019617,0.5
obey,6,60.66645996730868,1.0
overcome,2,60.66545999834281,1.0
Stretch,7,60.66213443346733,0.8571428571428571
rainbow,3,60.65570809086946,1.0
Surely,11,60.65222409616628,0.8181818181818182
sacrifice,78,60.650388002431455,0.7564102564102564
us,195,60.64790919491797,0.9794871794871794
abated,3,60.64664485072082,1.0
violence,3,60.64033192607526,0.6666666666666666
commission,2,60.638621387030454,0.5
overthrew,3,60.62961184194944,1.0
Fill,1,60.625044205761405,1.0
stands,3,60.609391673738344,0.6666666666666666
Hebronites,2,60.602266824545524,1.0
Valley,1,60.59354110318846,1.0
chronic,1,60.58615665478492,1.0
borders,11,60.586076511659,0.6363636363636364
Anything,1,60.58065929624823,1.0
defeated,1,60.57297938464331,1.0
birds,25,60.568623262382985,1.0
sanctify,21,60.551139919392384,0.6666666666666666
bank,2,60.54384095180478,1.0
Blessed,6,60.54023643085957,1.0
adversary,4,60.53000285296913,1.0
angels,4,60.51341530583882,0.75
fewest,1,60.51218522107539,1.0
wafers,5,60.50430550402676,1.0
deformity,2,60.498793533665754,0.5
reigned,10,60.49306806379286,1.0
band,8,60.47559058519706,0.875
sorcery,1,60.473028669255,1.0
scared,2,60.472072422915154,1.0
away,112,60.46339942742091,0.9017857142857143
Putiel,1,60.44991526924284,1.0
integrity,2,60.422802600582315,1.0
whoever,14,60.42050358688543,0.9285714285714286
Midianite,4,60.419650043398235,1.0
breastplate,25,60.40667649972343,0.88
Machir,8,60.40226450449531,1.0
narrow,2,60.394271369897886,1.0
set,125,60.38785357035845,0.928
quaked,1,60.36346770505894,1.0
groaning,2,60.36260634123837,1.0
AM,3,60.362154061194026,0.6666666666666666
figs,2,60.34227919326189,0.5
Under,1,60.34031685275623,1.0
streaks,2,60.33777285810068,1.0
debts,1,60.33400149050123,1.0
chews,5,60.32261542114908,1.0
ruthlessly,2,60.31839818656074,1.0
awesome,6,60.31413270949708,1.0
There,62,60.284284918572126,0.9354838709677419
Gershom,2,60.278450709349,1.0
years,199,60.27063528281201,0.9447236180904522
murmurings,6,60.24920976856261,0.8333333333333334
searched,2,60.2486209028595,0.5
poured,12,60.238883331480054,0.75
uncleanness,20,60.23329175617803,0.9
bearing,9,60.21351782235256,0.7777777777777778
you'll,1,60.2048155281598,1.0
female,51,60.18424111456039,0.8431372549019608
fawns,1,60.18133140676041,1.0
enemy's,1,60.15197684820875,1.0
Peace,1,60.133190024850265,1.0
governor,1,60.10426365503084,1.0
Oboth,4,60.0904637184956,1.0
upon,22,60.04817701150948,0.9545454545454546
iniquity,37,60.03754534201936,0.8918918918918919
day,301,60.02870953071586,0.9501661129568106
disciplines,2,60.00560896881295,1.0
Where,11,60.00319769041132,0.9090909090909091
rinsed,3,59.99580654310516,0.6666666666666666
Eat,1,59.986107317522105,1.0
hunting,2,59.98602667697432,1.0
braided,8,59.98032993649613,0.75
midst,1,59.96487305708216,1.0
tonight,3,59.96055092565085,0.6666666666666666
war,42,59.940683910509165,0.9523809523809523
or,370,59.93458819163148,0.9486486486486486
Red,12,59.93395745972886,0.9166666666666666
budded,2,59.93003028065333,1.0
Israel,529,59.9282961931269,0.8449905482041588
sashes,2,59.92786946507684,1.0
Behold,132,59.91722540746014,0.9090909090909091
reproach,2,59.8822335435814,0.5
Galeed,2,59.87039990449216,1.0
alienation,1,59.84371066912375,1.0
Pishon,1,59.832442137694756,1.0
kindnesses,1,59.831673548445096,1.0
green,4,59.80928313185367,1.0
displeased,2,59.79770887499649,0.5
Hadar,1,59.78668856852359,1.0
stubborn,2,59.7807430458694,1.0
leeks,1,59.760440295083626,1.0
concealed,1,59.75190511065512,1.0
herb,10,59.73008310865692,1.0
halfway,2,59.72260058665864,1.0
Curse,1,59.721402107744865,1.0
stayed,24,59.717491553820885,0.9166666666666666
twelve,32,59.71598910997507,0.96875
suddenly,3,59.71519892087271,0.6666666666666666
Lodge,1,59.70699294749756,1.0
bulls,24,59.6902600435882,0.9166666666666666
camels,23,59.68631528726047,0.8260869565217391
herbs,5,59.68197469065306,1.0
wandered,1,59.67787160522008,1.0
utter,1,59.662593120256666,1.0
dreamed,14,59.65978708311965,0.7857142857142857
Manasseh's,2,59.62993358634673,1.0
blowing,2,59.618981531861074,1.0
bury,10,59.61322470678146,1.0
Tamar,6,59.58556289287006,0.8333333333333334
loins,5,59.58352853393811,1.0
worth,2,59.57859757601296,0.5
bundle,1,59.55845264119102,1.0
Punon,2,59.546075845231044,1.0
begged,3,59.533189495580054,0.6666666666666666
entreated,2,59.51855315959693,1.0
desolate,6,59.51817528051819,0.5
eyebrows,1,59.50915945207889,1.0
separated,9,59.5009932671596,0.8888888888888888
pits,2,59.48297130203688,1.0
Bethel,12,59.48187057119838,1.0
reckon,5,59.4789909043554,0.8
Assemble,2,59.45822077301988,1.0
Joseph,153,59.45658745185419,0.9084967320261438
served,13,59.450970289377594,0.9230769230769231
Rimmon,2,59.42339071680408,1.0
earrings,2,59.379912014746075,0.5
maid's,1,59.37021397997306,1.0
festering,1,59.36079279293624,1.0
forgive,7,59.35937106846852,0.7142857142857143
herself,10,59.35646885741987,0.6
escaped,2,59.35279849658109,1.0
exceedingly,13,59.31343685812231,0.9230769230769231
Jacob's,17,59.31333519557435,0.8823529411764706
kills,10,59.311898384243435,0.9
descendants,3,59.2899367375881,1.0
plucked,1,59.287894161933416,1.0
embalm,2,59.28618798014754,1.0
strength,12,59.27218639293967,0.6666666666666666
anywhere,3,59.26971985260579,0.6666666666666666
visible,1,59.24844231189927,1.0
labor,8,59.24578424570077,0.875
grows,3,59.242132636640065,1.0
its,450,59.232300061660055,0.9466666666666667
hurried,9,59.22066835617217,0.6666666666666666
fugitive,2,59.202408561816725,0.5
topaz,2,59.19873872172824,1.0
frontlets,2,59.19181223354354,1.0
butcher,1,59.17744238519258,1.0
wife's,5,59.154582426159465,0.8
rebel,1,59.12804370622004,1.0
skillfully,8,59.12777744659964,0.75
observe,18,59.12723920920821,0.8888888888888888
heifer,6,59.124883891077914,1.0
neighbor's,12,59.10911404228703,0.9166666666666666
disease,1,59.101873159992465,1.0
seat,26,59.09811903014308,0.9615384615384616
dispossess,6,59.098103453591385,0.8333333333333334
discreet,2,59.09155692095172,1.0
draw,11,59.089789451311475,0.8181818181818182
shake,1,59.07842821349417,1.0
Kenites,1,59.04355588432007,1.0
possess,39,59.037450621866974,0.6666666666666666
grown,11,59.03394148496096,1.0
milk,17,59.01015988987229,0.9411764705882353
sanctuaries,2,59.005961190120566,0.5
Sebam,1,59.000891238945954,1.0
began,7,58.99663200813814,1.0
gave,105,58.99395644524866,0.9047619047619048
entices,2,58.984629854355475,0.5
mandrakes,5,58.98275499728976,0.8
peoples,23,58.97170548522707,0.6521739130434783
belts,1,58.94217220323998,1.0
undressed,2,58.94020792416069,1.0
noise,3,58.92717428105328,0.6666666666666666
fined,1,58.92303910234222,1.0
Noah,42,58.87674917629068,0.9761904761904762
swallowed,7,58.87358748117617,0.7142857142857143
any,174,58.87337041517962,0.9137931034482759
forgiving,2,58.87156233670666,1.0
solitary,1,58.86900528548741,1.0
eats,18,58.86419296481026,0.8333333333333334
besides,2,58.86191797409107,1.0
Heth,13,58.861330576638125,1.0
cross,2,58.836963433898134,0.5
pitcher,9,58.83013820327743,0.6666666666666666
Dibon,5,58.824399263151065,1.0
sheepfolds,1,58.815544365513766,1.0
agree,1,58.80821955662989,1.0
Boil,1,58.80812470997947,1.0
honorable,1,58.79037442640661,1.0
collateral,3,58.765267048653385,1.0
hatred,1,58.75904567964936,1.0
straw,10,58.715484869723355,1.0
chief,44,58.708366898128176,0.8636363636363636
kingdoms,1,58.69222713158247,1.0
graves,1,58.68767631138173,1.0
bowed,24,58.6814771998556,0.9583333333333334
beyond,21,58.67587497597194,0.8571428571428571
Meon,1,58.67158065927133,1.0
rise,10,58.66195282697763,1.0
hornet,2,58.653258251141196,1.0
Korah,20,58.647069881193815,0.9
dishes,6,58.62980366782916,0.6666666666666666
opposed,1,58.60612482061397,1.0
cubits,56,58.60184315329937,0.8392857142857143
falls,8,58.59989191376967,1.0
sacks,8,58.5803680130158,0.75
variety,1,58.57679823579235,1.0
bruise,4,58.5726663364706,0.75
liquid,1,58.56236113679711,1.0
breasts,3,58.53952592658352,1.0
western,2,58.53476257224493,1.0
weeping,3,58.53016132375714,0.6666666666666666
vessel,13,58.51455320938611,0.8461538461538461
Amorite,12,58.51141596855146,0.9166666666666666
shekels,63,58.50937614110914,0.7777777777777778
Israel's,7,58.48054000545643,0.8571428571428571
conceive,2,58.48024668746189,1.0
kite,4,58.47362676036719,1.0
life's,1,58.47298211641118,1.0
struggled,1,58.46686481790921,1.0
blow,8,58.46608181428042,1.0
due,1,58.43622234170987,1.0
gray,4,58.436187832794744,1.0
ibex,1,58.42563899619275,1.0
leprosy,23,58.416470315175104,0.782608695652174
accepted,13,58.402738326271766,0.8461538461538461
hamstrung,1,58.38109887447122,1.0
obedient,1,58.37712653612142,1.0
Bow,1,58.33851500885184,1.0
God,604,58.33715438447497,0.9188741721854304
safely,1,58.33149637729326,1.0
cursed,12,58.32385385860759,0.9166666666666666
